Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label
0.30825424,[129.19921875],1025.118368633663,0.042937004160216716,-242.75049,161.85797,14.7023,35.330936,13.967746,4.7194633,6.3432875,0.8950415,-2.9369125,-0.37151372,-1.3517331,0.7479799,2.3014407,0.004201995876883838,disco
0.34136438,[89.10290948],2971.330386627935,0.12904192567240713,-202.12212,66.597694,4.782037,18.04292,1.04965,7.165946,-6.070889,-0.902631,-7.014301,-0.42162934,-7.2561617,-3.5057476,-6.1342373,0.0038547671092351533,disco
0.49487063,[135.99917763],2759.4551789192274,0.1167075331366099,-114.010086,73.3175,13.627225,21.38583,-0.2961538,8.17036,0.2919187,6.0060635,-2.4164371,2.6002436,-3.7360485,1.9264984,0.7082088,0.0044466783149507035,disco
0.41091597,[123.046875],2673.5065058488276,0.152718653250774,-42.528957,71.10832,-20.375849,40.693638,-1.486717,5.7209334,3.2567883,9.476097,-3.2291467,0.9261063,-6.427538,1.5770577,-3.9736502,0.0035525593082739934,disco
0.47834837,[129.19921875],3022.6147600177565,0.16869966016834365,-56.451485,60.921886,-19.646244,27.523277,2.4857893,9.698612,-5.672615,12.968668,-2.1625347,9.790321,1.1728488,3.1090422,-2.804739,0.004897556852066683,disco
0.29690877,[129.19921875],2516.1500398333483,0.09415627116389319,-172.54552,79.1064,3.9323225,35.161964,-5.4368415,7.3242073,-1.1899905,-3.1039727,-4.527441,-3.8408992,-6.506618,-2.2206316,-7.969467,0.0052003150367321985,disco
0.38987383,[112.34714674],2343.5699513535615,0.14957694889222137,-183.2556,85.27923,-57.6096,12.713191,-3.4074721,6.429335,-7.042083,-0.17562385,-6.093866,-0.47078475,-9.348846,-2.989692,-5.1052284,0.004943313121089155,disco
0.3973587,[117.45383523],2660.1762550273756,0.12140213815789473,-116.42299,66.26578,9.853558,35.45241,11.035861,18.40068,0.46987715,5.560442,-1.2383516,6.458921,-2.9285128,1.4805728,-6.19282,0.0048196867792429186,disco
0.4513671,[107.66601562],2877.2394383921464,0.15824431900638544,-179.47385,65.77371,-20.244951,18.397823,4.366684,6.01581,-2.170068,5.6655,-1.0546479,7.0472174,-4.114312,0.9467602,-2.6752932,0.005136391034228026,disco
0.44557777,[117.45383523],2298.1112240567795,0.09652545382318953,-111.09919,94.025856,12.438059,16.629438,8.1260395,15.663839,-1.4103329,7.014441,0.9597832,-1.4994509,-3.0789328,-5.098986,-3.715649,0.004553274222782634,disco
0.41056672,[117.45383523],3292.704549878069,0.1885523173483103,-29.0431,51.860497,-7.5676084,21.507437,8.141378,18.118086,6.8945746,6.569047,0.7113645,11.159763,-1.816327,1.63559,-2.59119,0.0028096387866254372,disco
0.41199332,[92.28515625],3592.2181145867817,0.153338438950116,-53.1693,57.173717,21.160828,11.305263,18.118341,1.6628118,0.3451027,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144777,-3.1615028,0.0033570440522701886,disco
0.4951672,[129.19921875],3045.783197240785,0.1495607339559387,-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.923503,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.4166824,0.0033894040047846097,disco
0.38212395,[123.046875],3328.4809117165955,0.16901441959106728,-83.55509,64.49134,5.6444163,2.70193,0.78633994,6.1651754,1.8841151,1.9749736,-1.8108131,1.8658113,2.4624798,-0.22272581,2.9572232,0.003263117259446029,disco
0.44803378,[107.66601562],2722.8382056047735,0.1446281579262452,-24.816133,73.69842,-11.7444935,28.304634,6.2917438,2.1907132,8.419229,12.195894,-4.057585,13.498219,1.8683927,-0.9259459,0.5338901,0.003020564235818302,disco
0.47404167,[123.046875],2848.395241985928,0.16364521401295437,-14.574817,65.19933,-19.888517,31.502684,-4.814699,11.8655615,9.996404,5.9602337,-3.8007708,9.38057,-4.387615,3.3392262,-4.4454346,0.0028537259463675183,disco
0.43158323,[129.19921875],3099.082005849926,0.1402915488447409,-53.432594,56.165604,-6.337501,31.602524,4.648096,16.339651,4.1082096,1.8778182,-0.38534993,2.4980185,-0.5452888,0.96003777,0.49098662,0.0037534959557420297,disco
0.45429057,[123.046875],2801.719944106093,0.1643124669216705,-32.569878,65.03629,-26.761168,30.300564,5.697337,11.660783,-2.227687,10.421782,-2.373412,5.365474,-3.8786147,-0.8631799,-0.21064341,0.003233664685103438,disco
0.44217622,[129.19921875],3016.9654959671584,0.1706677028953983,-68.92688,63.117622,-15.855327,28.002327,8.173502,7.323385,-4.9316792,9.490028,-0.974049,-1.5963366,-6.184394,-3.9365966,-1.1669567,0.00432718043875755,disco
0.4376821,[107.66601562],2877.4074655436298,0.15030263619006187,-6.7652006,61.12942,-16.672161,27.438726,7.734437,16.013573,4.646263,11.44598,0.34369332,9.835787,3.1894264,5.0318027,-1.8564004,0.002783275116005655,disco
0.3735347,[95.703125],3132.9752097469195,0.1309711547757154,-41.31514,62.78868,7.3239293,12.122528,6.358506,9.253,3.064216,13.849786,0.15274541,8.056879,-2.6997385,-7.2205544,-3.241377,0.0033109574999030254,disco
0.42836955,[112.34714674],2737.358914673473,0.1314991138599537,-57.955585,68.42821,-15.226618,23.4141,14.886023,13.217155,2.1807866,12.793449,0.0489805,12.763609,0.007023682,3.38002,0.8436664,0.0034989205953742312,disco
0.42159122,[184.5703125],3391.3650850232443,0.1595289992991106,-40.076855,56.219803,23.692863,31.93953,2.454801,2.5702763,-2.4864342,3.1007562,1.8817091,3.3470368,-0.00181484,-1.5163457,-2.451519,0.003479723468606143,disco
0.43621337,[103.359375],3087.483970853388,0.156306688999613,-23.927662,61.220757,-0.9586992,25.331013,0.39423466,6.0302544,2.4890816,6.189192,-0.32926697,9.696876,-5.5078354,1.061818,-2.4369648,0.002954177917613872,disco
0.41476554,[123.046875],2362.4116318966007,0.09022704889307812,-46.762787,103.70078,22.12663,9.223701,2.2584798,-4.7948833,4.7989955,0.9515378,-9.411774,-1.0667286,-0.8673272,-5.279599,-1.7630391,0.004089208474367778,disco
0.4351562,[123.046875],2520.434661747475,0.11424808429118774,-35.856197,83.80528,-2.9019706,32.213963,9.144426,4.18242,0.13708669,11.094396,-2.8947356,7.9954515,0.62894285,3.6732092,3.7831783,0.003312508171720398,disco
0.4045441,[123.046875],2564.2888412274115,0.12072102486948956,-98.18701,92.406166,2.659,19.365164,3.5725617,-1.7528336,-1.7048805,-3.1811252,-9.103381,-4.084536,-5.1873956,-5.4817677,-4.233032,0.003988485611244906,disco
0.37013212,[123.046875],3043.1123946763596,0.14358338771268367,-73.086945,71.74661,12.055069,1.4190236,4.5368185,10.854836,3.8677087,0.938452,-5.9773855,9.039347,-2.3677554,3.5528102,-0.14295743,0.004896892224108386,disco
0.44504824,[117.45383523],2117.6008935704253,0.10365534971964424,-95.04604,109.33905,-30.173485,16.371214,20.04151,11.963911,3.490323,6.1774545,5.204813,8.618461,0.3315828,0.38170958,0.5376681,0.005364563717703813,disco
0.34255823,[161.49902344],2116.937132007475,0.10326298760150812,-104.13797,105.87117,-14.32759,36.710423,-10.330668,16.791773,-6.818429,8.1312,-4.46437,0.9813637,-10.006949,0.375473,-1.7045553,0.0033706651581416214,disco
0.40129316,[107.66601562],3248.710113626103,0.12404534029389018,-115.077194,70.42093,31.231396,11.171844,13.070835,3.8785791,1.8067201,4.9745398,-1.0353943,3.9286358,-1.2870673,-0.6889938,-1.0698988,0.004039176235688841,disco
0.4353897,[123.046875],3708.1110849955126,0.17288668249709976,-71.953896,46.87051,21.02663,29.955154,9.50348,2.398713,8.242609,2.5120273,-2.1593828,0.44539666,-0.22787966,-1.5480236,-3.60627,0.003660341286579928,disco
0.43539393,[112.34714674],3167.5553238891907,0.15097822409126063,-32.176426,60.042603,3.3742273,18.975922,4.3331447,0.688965,-2.0220764,1.329652,-4.6426954,3.790977,-6.739723,-4.8872533,-2.336693,0.004342933090642668,disco
0.37273753,[129.19921875],2624.814629146055,0.12021650534126063,-69.63065,83.07227,-16.599928,0.118371196,7.4206076,0.770008,1.337478,4.6957984,-1.4168245,3.3194354,-2.8782651,-8.20215,-5.767511,0.003412316273447218,disco
0.35795805,[123.046875],2410.17299144527,0.09966035564095127,-124.16993,90.155014,-11.328686,10.931417,-1.1485722,-3.7591834,-0.85792863,-3.8354802,-3.7047462,-0.25987902,-5.8160195,-3.4383402,-4.632643,0.004931116535000133,disco
0.40120935,[117.45383523],3043.44261890053,0.13159576203596288,-68.05401,66.35393,11.858419,21.977438,9.757756,6.6893187,1.5989807,3.808797,0.95074666,4.7707677,-4.210415,-0.06348854,-1.2341598,0.0039037872622286417,disco
0.48542,[112.34714674],2908.67464508436,0.10118297745069606,-155.67004,60.623177,23.156448,31.176702,25.046492,16.90212,9.445917,8.451037,5.319857,6.555652,5.769587,3.9236524,7.5681047,0.00414038646374846,disco
0.4831137,[123.046875],3715.1863608882204,0.19837511480085074,-20.4939,53.692123,5.9808583,10.135651,17.066591,9.531477,4.6186805,6.3997,-0.33616525,1.728475,3.6760638,-0.7774312,-5.8819685,0.0034306565142899837,disco
0.38404918,[103.359375],3075.0244878578837,0.13853592662412992,-58.975624,68.86752,-8.4672365,3.615686,5.068393,3.2651877,13.515075,-1.3705544,1.6674578,3.7045982,-3.7095897,-0.32859462,-2.8358054,0.00334313499173651,disco
0.4501192,[135.99917763],3167.957019535548,0.15077543443058777,-40.752613,63.94863,4.9002733,16.338194,12.109656,9.335104,4.537441,5.185624,-0.590275,-0.08554639,2.94747,-1.4827536,-1.7634141,0.003458081820880165,disco
0.4171802,[123.046875],3256.824592073175,0.17375184285576178,-66.57301,58.33059,-8.167375,15.471976,5.5654945,7.6850796,4.063464,-3.5938892,-1.3324877,1.6080923,-5.481993,-3.7419508,-3.2483392,0.003640447890150958,disco
0.3684095,[112.34714674],2446.973203805007,0.12325117519818252,-123.33121,86.98849,-22.510225,6.942469,8.465196,12.644245,-0.8552823,-0.8346987,-3.2606728,2.6243713,-0.77050847,-0.41433403,-3.8346293,0.005431408420926449,disco
0.39188674,[129.19921875],2450.056640885936,0.1244871725154679,-57.81615,86.559784,-11.807115,38.770008,2.3708022,8.82681,-1.2821877,9.910632,-1.6604491,9.840833,3.008505,7.504814,1.7077206,0.0035170611565671014,disco
0.3576883,[129.19921875],3653.6600399416443,0.18081285044470224,-65.7685,52.818344,16.573313,12.561863,5.6153107,8.380825,-0.62042105,-0.61569375,-4.0818486,0.68219966,-7.784731,-1.8936242,-7.254853,0.0025378618054747305,disco
0.4025388,[123.046875],3623.47282265526,0.17633637253480278,-51.76516,55.671803,11.406057,7.478552,12.002954,6.2611246,4.352581,4.310239,-5.940638,0.56399125,3.5921662,-2.3924637,-5.827445,0.00344146003216009,disco
0.4347791,[135.99917763],3347.8914159725437,0.16203007178074247,-23.554235,57.342735,6.998448,16.543451,5.511961,11.862946,1.6884781,5.4613194,2.7518313,7.33802,1.9618068,1.2653592,-2.344999,0.00372527277520945,disco
0.45445886,[129.19921875],3637.157091722293,0.19001126860982212,-26.572124,52.05681,4.1798263,12.867351,16.744804,10.1250925,4.477274,6.3274975,1.1676531,0.65146893,4.6326404,2.135598,-3.3680081,0.0033181240790019708,disco
0.3706023,[123.046875],3353.4041591983114,0.16820212804524362,-77.44353,52.192024,-9.003063,12.85945,8.564754,2.8909404,8.93061,4.0074053,-7.3485837,-2.2597075,0.9599889,-1.0451938,-3.765717,0.003112860959690653,disco
0.34106073,[112.34714674],2328.0941748431023,0.10115843121616395,-107.419014,91.06335,-8.360448,34.299168,-1.9180144,3.7762592,10.525865,5.5680933,6.945284,4.772103,0.68487173,-3.846765,-2.577472,0.0037106654194839998,disco
0.42082044,[135.99917763],2606.2991274506444,0.1264267026778809,-78.310104,80.05325,-9.145553,25.454119,-3.38754,16.801464,7.2613983,1.8166611,0.48763216,6.3167953,1.4947494,2.1649706,0.6583118,0.003950852891326024,disco
0.35568023,[161.49902344],1776.2078695953194,0.05384424243522815,-122.0258,116.833405,28.316168,24.712555,10.907239,-1.8973352,-1.3955237,-0.95011127,-3.5476987,-2.620153,-1.1254318,-4.189509,-2.5425725,0.004652885461670344,disco
0.39404586,[103.359375],2403.5943006159314,0.12164094221287702,-62.335667,92.05891,-19.73222,17.626944,-3.195096,5.4077826,-4.0143547,8.878788,-2.5088322,3.154782,-0.5376992,-1.5001122,1.2933992,0.00352152020417623,disco
0.4201968,[129.19921875],2875.4360880726217,0.1347388129592034,-62.772682,77.844574,3.5485418,26.009861,5.935958,11.293566,11.112388,-1.9588369,1.8317076,9.176684,4.0686727,0.9862056,5.6128936,0.003978854971672628,disco
0.36688584,[123.046875],2330.184617913994,0.10958987396075019,-71.29618,97.73015,-18.382887,8.58388,5.191988,-0.9440428,0.4582461,1.6218204,-4.783834,0.061743174,-0.5539029,-4.458565,-5.319331,0.004080539639754814,disco
0.40729585,[123.046875],2248.03051014649,0.10971902491782676,-81.30502,106.47955,-9.540607,17.966782,3.0102844,8.300962,3.889344,4.250727,-3.7409382,-2.0746686,-2.2095342,-4.5908613,-1.1636227,0.003920421350567348,disco
0.37654734,[123.046875],2259.6134225197134,0.11419814626836813,-125.7326,101.78745,-17.478825,33.670853,-15.239169,23.698206,-8.662551,18.543148,-14.054488,19.967379,-15.139362,12.968243,-14.305062,0.003998584009292875,disco
0.2205651,[123.046875],1710.975033885531,0.08700922636310905,-280.8543,120.81254,-37.62976,28.712122,-10.775235,-6.4053197,-13.794428,-4.07455,-14.849012,4.7964478,-20.164259,-5.091476,-6.790002,0.0021281683377650006,disco
0.4097578,[99.38401442],2617.495747563951,0.15433765951276102,-105.02221,80.18619,-41.07682,54.00217,-8.363626,25.715185,-12.457802,28.7062,-15.013625,15.607914,-7.6197186,12.427018,-7.360461,0.0035968162866861953,disco
0.42124674,[123.046875],2396.9886992287784,0.13527580904389017,-45.15996,98.66788,-24.665955,40.495197,-18.095556,26.117126,-12.685222,13.979276,-15.417927,16.17709,-14.375685,8.136641,-11.938592,0.004428083260568816,disco
0.45113242,[107.66601562],2376.0247896611013,0.12873971323955916,-45.837555,101.74323,-32.09262,34.283173,-17.53784,32.31909,-15.645128,22.037209,-16.113321,18.675735,-13.077868,16.480183,-9.910721,0.003252746909489447,disco
0.46042803,[107.66601562],2650.733012326573,0.15762987601508122,-77.267006,89.39314,-34.23403,38.691704,-22.262562,31.242887,-16.381735,22.33546,-16.01921,19.276945,-13.239378,16.7234,-10.390649,0.003553644028414858,disco
0.416339,[123.046875],2590.895265318272,0.16977497522718485,-70.546455,90.50209,-48.061337,36.66895,-17.68213,21.58345,-30.1917,24.033106,-20.452553,14.475555,-18.49691,9.121702,-12.047788,0.002995091730352229,disco
0.46783412,[135.99917763],3078.4715203424153,0.15421266253383603,-108.56484,69.97128,14.885138,45.513443,-5.3743443,41.795094,-13.517867,32.5666,-20.381012,23.436947,-12.128746,18.002754,-9.027057,0.004983098205516989,disco
0.4013173,[112.34714674],2565.721387688884,0.11460297032095901,-226.30965,78.28395,7.82392,53.82357,-1.13629,11.3054,-7.822295,24.358282,-14.937524,18.476454,-19.132421,6.134009,-10.059035,0.003768460764224375,disco
0.4631642,[129.19921875],2108.2221109107227,0.11039008120649652,-103.10111,107.495964,-33.53895,52.786156,-9.130404,30.337116,-9.325207,23.037298,-11.889161,18.169134,-7.546332,9.400739,-5.4251604,0.0038720661496149337,disco
0.35841092,[89.10290948],1755.0626026809584,0.07692752138921113,-182.81172,124.19493,-10.053612,41.57794,-7.377843,26.939072,-12.35473,19.813566,-16.044252,16.194204,-10.250695,3.1294544,-8.979432,0.003990661170207747,disco
0.3701102,[117.45383523],1937.51088284663,0.0924305454853055,-143.2467,122.61794,-23.91729,28.138706,-23.6903,23.092947,-17.904812,18.74588,-18.637712,18.351133,-13.917981,9.725552,-12.233235,0.004126953191006061,disco
0.41731998,[129.19921875],2218.099825491157,0.11094558137567673,-109.57256,104.138245,-16.223967,45.349792,-10.189363,25.546947,-17.156565,22.264034,-16.84386,16.527622,-12.082589,8.661934,-8.848724,0.004305922064336955,disco
0.40379235,[123.046875],2280.0273192565046,0.11017558488012374,-109.0909,106.83238,-18.271952,23.419096,-17.746166,19.014435,-13.604414,18.686167,-18.363712,18.390692,-9.709161,11.85656,-5.552552,0.005158240058853407,disco
0.43490428,[129.19921875],1974.5076873650016,0.09297320608565351,-121.1838,116.97426,-22.78105,45.153744,-4.218045,30.24878,-12.239501,21.706038,-16.536747,16.226423,-10.650368,7.3293166,-9.34128,0.004173389405583606,disco
0.3233035,[123.046875],2549.269756774819,0.11583368075696056,-91.98377,87.6401,-2.0667956,34.27815,-18.12457,19.34566,-14.665754,17.112078,-15.336202,17.028185,-13.534051,11.835089,-9.81468,0.004540513335989652,disco
0.42698523,[107.66601562],2387.679352105525,0.12762833526682135,-107.9877,81.93319,-30.605755,41.328526,-8.496704,31.341997,-8.859783,26.03168,-8.266655,17.888088,-4.6463256,7.4250402,-4.354049,0.004275912156529366,disco
0.54808533,[129.19921875],2583.5803998593105,0.0997170007975638,-51.742363,70.33154,-3.8982093,49.74502,1.5872374,35.711365,-4.094437,24.790552,-9.71473,22.046331,-6.11539,17.181833,-2.779346,0.004261796542727354,disco
0.38833553,[123.046875],2144.8670789271628,0.0648764531370843,-189.154,93.94434,7.849922,41.894196,-7.1112595,31.876928,-12.5919695,24.209433,-6.070887,24.529634,-6.031069,16.755129,-2.0233445,0.005925899408548686,disco
0.47089672,[129.19921875],1887.0062144326305,0.07361868897428461,-106.294304,105.61095,-5.504287,50.051487,1.250189,36.981842,-9.61505,23.992409,-8.664799,14.959678,-2.5357456,9.751112,-0.92519593,0.004286690176117223,disco
0.4507588,[135.99917763],2492.5900128312974,0.13856991371809746,-57.611416,96.703575,-24.457253,39.99736,-17.280684,27.833838,-13.284011,23.197868,-16.52066,19.428204,-15.479724,11.827778,-10.570341,0.004015240981213454,disco
0.36492804,[99.38401442],2541.8943744344933,0.14323520881670534,-103.8082,92.46262,-27.213505,39.22121,-23.041712,20.625483,-17.76918,18.95148,-15.207714,16.388752,-14.656909,12.241646,-14.979623,0.003053226590789953,disco
0.41615787,[107.66601562],2956.079112286355,0.1626135168938515,-93.35664,77.85465,-8.789851,42.06367,-11.246891,24.241188,-17.913877,22.249002,-16.031782,16.69252,-15.664026,15.410893,-18.117002,0.003290850878953674,disco
0.38936836,[107.66601562],1931.0406859349837,0.0836037195475638,-118.40577,114.235756,-6.7641063,37.393322,-17.423431,28.37048,-23.71712,9.281445,-10.434624,12.624007,-5.1411767,12.252358,-3.8654878,0.0028060953757682323,disco
0.4555278,[107.66601562],2449.2386358180383,0.13458360523008508,-81.76208,97.613686,-27.614212,36.65628,-17.259203,30.749075,-15.952651,20.968424,-16.221739,17.413183,-13.369761,15.0927725,-10.377819,0.0035564389351222634,disco
0.4355713,[112.34714674],2809.0680167308506,0.155900310566512,-105.534485,79.2504,-15.200756,40.806816,-12.249134,23.534966,-19.939602,27.30581,-16.492477,21.520199,-11.67163,13.985746,-10.76467,0.0032778565100408563,disco
0.4342932,[135.99917763],2902.9084645115763,0.18406730350928074,-128.43967,67.26243,-36.92178,40.891,-21.749369,23.135218,-13.251678,13.081553,-14.004083,17.787027,-15.169231,16.377792,-10.453286,0.004209646594587576,disco
0.44633502,[112.34714674],2847.3774256059246,0.17634505812548337,-95.26957,82.22649,-26.235989,37.510376,-16.362791,25.28815,-21.807663,21.805656,-20.065622,16.303896,-16.12241,14.430956,-11.909069,0.004006682648820792,disco
0.40280697,[112.34714674],2648.809544128405,0.15107338795436967,-40.81154,86.80334,-26.940329,34.94428,-20.044638,21.66503,-23.949266,19.2741,-17.52948,18.05118,-16.0186,12.443823,-13.879082,0.003400705312982559,disco
0.42920202,[135.99917763],2690.503166212552,0.12989565206883216,-91.738495,86.314156,-17.3545,43.086975,-18.393627,34.048004,-18.388496,26.830929,-13.561455,20.203468,-14.606949,12.665814,-12.592617,0.0031280914055453646,disco
0.35318205,[129.19921875],2251.7610160342965,0.12186072542053364,-95.91633,103.34938,-36.49247,27.0972,-22.864882,9.97551,-24.651752,15.6494255,-20.1475,18.732792,-18.555283,9.852911,-15.085712,0.0032587574607600128,disco
0.41573876,[117.45383523],2309.274600517877,0.11758099502126837,-56.88446,97.001236,-17.859026,44.92799,-6.9238253,23.798044,-23.31005,25.989113,-10.4754715,10.442651,-15.224969,10.02523,-9.1656065,0.003659400984317536,disco
0.33193442,[129.19921875],2218.89166415782,0.09612456496519721,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.49203,-14.3258095,11.538478,-11.629478,0.003882898875911151,disco
0.4529953,[123.046875],2292.343238495662,0.09976307219160867,-154.65105,97.93247,-10.3476305,39.127403,-11.209807,24.103395,-11.851627,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684563,0.004884050987247761,disco
0.3887272,[99.38401442],2144.4212945283607,0.08474190956109823,-219.4053,94.67405,12.12384,48.86188,-7.2065644,16.64001,-15.078675,21.71575,-19.993557,13.237187,-15.69585,5.0565505,-15.275193,0.004719624074555163,disco
0.35849315,[86.1328125],2292.7794270588483,0.11640202049497293,-193.1521,89.18025,-19.990849,38.738586,-2.7211244,17.049927,-7.942614,16.082537,-16.751808,7.717519,-15.705438,9.01895,-11.315525,0.005296857129235332,disco
0.42271745,[123.046875],2577.207725556345,0.1381975662219644,-63.611023,94.46296,-13.432528,32.754234,-13.734656,26.77005,-19.403435,24.649286,-11.669471,13.728638,-9.449255,8.831939,-4.98481,0.004310419274735245,disco
0.4141832,[117.45383523],1959.0741388861084,0.08998536289153132,-167.48877,112.50459,-4.57863,37.091393,-8.612248,27.814657,-14.70463,18.51487,-16.473206,13.755432,-13.324283,10.204631,-11.572749,0.004087663982111128,disco
0.5036078,[112.34714674],2455.2491577692717,0.15141816814095127,-197.21649,83.3477,-38.580997,43.675888,-7.3024435,25.634619,-8.659459,13.366769,-12.161141,12.144545,-12.045273,10.619484,-2.3993301,0.006500986518401045,disco
0.5680954,[123.046875],3004.2823843648275,0.1586842311968291,-166.88416,67.67795,11.208783,37.441822,-10.936878,27.39581,-18.942213,27.296139,-15.84909,20.541365,-8.619039,14.184042,-6.046257,0.004442848910016346,disco
0.39516932,[123.046875],1867.9449473321624,0.09446561714520495,-95.78374,122.07248,-29.341267,50.330864,-11.952024,28.39348,-7.055488,11.860459,-8.614768,11.576042,-18.401043,6.876074,-11.656873,0.0036065285232146443,disco
0.38466448,[107.66601562],2139.9275394701563,0.1002388915071539,-100.28072,109.986755,-26.644407,36.837772,-10.409534,28.786537,-14.84601,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873,0.003119976460960489,disco
0.39797434,[123.046875],2238.5348872355758,0.13140618957849962,-97.904755,101.02156,-40.56285,51.033695,-11.7087,25.062588,-14.040237,17.196808,-9.614368,16.974564,-7.166898,11.722058,-5.7177386,0.003072892107389033,disco
0.42975032,[129.19921875],2128.9326621445252,0.11182509184068058,-114.935326,113.476944,-29.819769,42.611168,-10.305927,26.97817,-14.481592,21.235638,-17.643866,17.091944,-13.474372,8.586036,-11.412158,0.003928402675991713,disco
0.48534542,[129.19921875],2574.4596642775045,0.14611353804137664,-125.691124,88.54062,-16.764915,42.78476,-9.905494,29.165888,-19.357843,20.46263,-16.48972,15.013229,-8.7628,12.773269,-7.7579846,0.003843898130164544,disco
0.41658926,[99.38401442],2038.0233320076643,0.09160579200502707,-116.882385,98.47116,-18.994415,44.840286,3.8026059,28.490915,-1.1055838,14.694503,-7.7551026,9.754843,-10.107707,6.374911,-3.9110441,0.006203032734556324,disco
0.37081537,[117.45383523],2457.2908366769266,0.11746997051430781,-123.83839,89.85542,-1.8465987,51.16645,-16.249851,28.27051,-12.485133,19.029924,-13.273392,18.4808,-13.773316,12.865,-8.755854,0.004004010721514617,disco
0.40822446,[107.66601562],2460.976249719336,0.13702236803944315,-86.06048,87.53962,-20.164946,53.994804,-1.0499108,19.554422,-4.0692763,21.03328,-19.54656,12.379771,-22.007032,9.582276,-15.912197,0.004047343921525945,disco
0.4170991,[135.99917763],2207.5083642922987,0.09355627356438515,-130.04454,102.52376,-4.4473805,50.05028,-15.527548,32.12771,-18.167599,24.282225,-11.898269,13.758483,-12.887311,7.271593,-9.363437,0.0037496216024587433,disco
0.4680445,[123.046875],2487.3290420447815,0.11803151283352668,-159.87213,81.97704,-16.80941,52.474285,-4.483215,22.819843,-8.224292,23.363256,-5.5141973,17.69528,-15.364145,10.800621,-13.514515,0.004466592783746808,disco
0.4166197,[103.359375],2481.7391882072347,0.13436042331303172,-133.85442,93.47158,-24.21527,61.422466,-22.842375,30.967571,-14.948222,20.224098,-9.285205,15.77714,-8.730885,11.959778,-5.31978,0.003706397621999595,disco
0.41497517,[129.19921875],2825.987251028338,0.12045063865525908,-116.93205,75.749084,-4.221549,37.290447,-5.3265276,31.37679,-12.156291,22.918865,-11.431438,14.620312,-13.048337,13.391821,-13.21757,0.0045487758127672,disco
0.44101816,[123.046875],2418.030526971729,0.11256940919856923,-91.60158,99.44184,-8.968849,40.157185,-18.011234,22.539673,-21.947449,15.766949,-25.639265,17.657349,-13.664313,15.622417,-15.459026,0.003795161222878086,disco
0.44101816,[123.046875],2418.030526971729,0.11256940919856923,-91.60158,99.44184,-8.968849,40.157185,-18.011234,22.539673,-21.947449,15.766949,-25.639265,17.657349,-13.664313,15.622417,-15.459026,0.003795161222878086,disco
0.37738645,[129.19921875],2781.279068463687,0.14078183956559598,-96.124054,69.98994,-14.658818,17.252176,-6.468188,0.6255952,-10.494988,-2.3998253,-11.524253,-2.2338235,-8.107103,-1.0749582,-4.321354,0.004541253569224339,disco
0.36093658,[172.265625],2791.4310164618323,0.14871754365808823,-133.69865,65.46557,-17.587029,30.881386,-12.862193,4.579851,-13.387595,-2.9992533,-9.711321,3.3310883,0.67415804,5.5682945,-0.7177485,0.004361904835029062,disco
0.37560317,[112.34714674],1524.885696004842,0.06511033946884674,-236.79155,137.66039,-5.576479,15.506517,3.0388827,9.445182,-9.354574,3.7017925,-0.5544488,0.88203454,-2.397953,-1.5019631,-4.604953,0.004958804500676516,disco
0.2721725,[135.99917763],2218.152460009606,0.1089490766495743,-152.77435,84.655205,-46.03314,13.252757,-18.373486,-0.84771854,0.406975,-2.0711913,-10.879262,6.5193815,-8.91248,-2.322044,-2.2034132,0.004392636778802181,disco
0.4992092,[129.19921875],2361.711760425084,0.10108064350328948,-263.2886,83.577896,18.949316,27.31929,15.599374,13.140867,7.1512585,9.04707,6.339944,5.610708,0.6603474,4.915455,-0.33819494,0.005982672132139428,disco
0.4009027,[123.046875],2415.925383702082,0.10301562802341331,-107.09138,85.35049,-6.8339534,22.766958,-0.084428065,10.602668,-3.8973725,1.7776366,-0.8292193,3.6991127,-3.8164668,1.5406388,-3.546443,0.0037525072867582777,disco
0.4243099,[129.19921875],1836.818005287854,0.0841461276122291,-133.83784,120.06544,-0.92008984,30.974579,2.6484926,4.2448354,-4.2902136,-1.3124403,0.8141242,5.384617,1.565752,3.5088148,-1.3839241,0.004528386519387266,disco
0.2922484,[184.5703125],1891.022456311537,0.08258264500290248,-117.45381,116.2251,-1.8154399,22.643055,1.361402,1.6472969,-5.173882,4.1682687,-5.4183064,1.6212287,-5.427397,-2.3509595,-4.684184,0.0028159929859459566,disco
0.2956815,[99.38401442],2811.933807967478,0.16036070832527088,-185.1898,62.015137,-38.667236,1.0187465,6.9824233,-10.269157,-6.5168047,-6.894124,-13.697433,8.200533,-12.646355,-3.5884092,2.5015812,0.0033214236721680625,disco
