Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label
0.44465733,[89.10290948],1846.32383638541,0.061756110913825754,-154.78532,113.06958,-3.8357596,18.290533,13.33117,8.434421,8.840064,11.33439,8.993481,10.143327,6.199292,9.774344,9.39089,0.0039244727,hiphop
0.3543636,[117.45383523],2507.355264123504,0.1407455906723485,-268.93674,79.90777,-16.974985,19.053913,2.345429,-7.1083302,4.7731466,-7.59437,-10.017847,10.818717,-2.7683127,-5.4811974,2.299792,0.0035438207,hiphop
0.39278713,[184.5703125],2693.217660121341,0.11156375769412878,-120.94078,77.27129,29.06561,10.437187,3.5667598,5.3683963,5.1985555,-0.8017177,1.3497725,2.3029737,3.0739121,1.1976856,-0.6719622,0.0042221956,hiphop
0.49239305,[95.703125],2306.891059607127,0.09147097653228925,-75.62651,91.01366,9.83432,25.111555,11.793615,10.168802,0.117608964,8.224964,1.6325192,0.48827606,1.8103347,5.4946136,1.3010277,0.0043998775,hiphop
0.4494163,[95.703125],3235.5558089909523,0.10929758495262955,-76.705734,52.78695,34.63606,26.197575,16.664793,11.354165,5.861285,6.9141855,3.6776621,-0.9586153,3.87444,4.487364,0.6391593,0.003872088,hiphop
0.41653615,[95.703125],2345.299206046104,0.07751058886794276,-87.560486,79.35381,25.052841,45.152496,11.185015,18.171783,3.5164936,6.999547,1.263746,2.3608532,-1.7756817,-0.008662626,-2.7024157,0.004288653,hiphop
0.4840443,[129.19921875],3085.556031555025,0.10873717553654293,-44.586338,41.58716,29.919214,51.871937,12.878272,13.72171,7.9571733,9.288721,8.39591,1.9085698,1.1404614,4.5597878,5.519351,0.0035554382,hiphop
0.4269706,[99.38401442],1683.4272327515525,0.04243024337780356,-114.05457,110.12894,17.897541,37.944332,27.98762,1.405787,15.552603,1.4244989,7.359582,-3.319526,8.256998,-0.18890655,0.6798426,0.0037058399,hiphop
0.39349407,[103.359375],2500.467553526264,0.09950325973994587,-78.70536,73.10555,21.826069,49.19616,3.1053555,18.316319,1.8645644,8.3988495,1.4265051,4.221521,-1.3166567,1.2564663,-3.0075817,0.004057557,hiphop
0.46123517,[103.359375],2595.994967867747,0.08233033642691415,-146.45955,81.55766,31.96333,22.411772,5.0775967,13.6172695,6.487694,8.408617,4.4354043,4.9975214,1.8295834,2.8662934,4.5297093,0.0046163844,hiphop
0.5067461,[107.66601562],3079.2339737601815,0.10707709481341841,-144.9216,66.675064,44.269436,22.51216,6.504938,8.847096,11.890135,5.838831,3.0452945,6.454954,3.565836,2.5241907,3.829879,0.005227587,hiphop
0.44707796,[112.34714674],3258.307248271105,0.1262363749516628,-104.79348,64.03617,28.8045,10.56003,15.176521,13.067325,8.025533,5.2390757,6.7465467,5.125547,4.450881,4.4701214,3.3572874,0.0037338391,hiphop
0.39055607,[107.66601562],1735.1780888053472,0.0724604843387471,-161.52745,104.06318,-10.907193,43.697933,13.963114,14.444334,7.506867,9.481524,6.4333916,6.989431,1.3591906,4.434304,-2.9288797,0.004526113,hiphop
0.491607,[99.38401442],2355.838782301562,0.07014558560518175,-101.071526,72.41138,-2.371432,46.02547,5.5287857,24.215315,3.5469203,14.532065,5.650925,13.52277,4.9679728,9.9139805,2.9338572,0.0044878894,hiphop
0.40067565,[89.10290948],1811.510320100113,0.051442110160479504,-113.623055,87.05368,-0.641124,52.261642,19.37811,19.67521,15.385646,13.703338,6.950013,9.077205,7.971615,4.4166303,-0.15431145,0.003788825,hiphop
0.50620407,[172.265625],2677.746993460678,0.13613681542440062,-109.82442,63.054916,-13.828153,43.01986,6.1724057,23.183786,8.033159,10.669684,0.968362,5.329999,-1.8259578,-1.4317561,-1.8608027,0.004148689,hiphop
0.49971136,[92.28515625],1949.4353476261645,0.06298488254060325,-133.19142,93.95369,-2.2407176,50.202217,12.499553,15.040485,11.499115,10.2495985,7.9568853,10.791148,1.9635901,5.197947,1.0622268,0.003951476,hiphop
0.4396077,[184.5703125],1717.3394378748264,0.053872942647911835,-153.54395,92.79628,-15.8539295,57.933186,8.580763,18.461569,13.279114,11.165099,7.618666,12.9682,5.6574016,7.0170255,2.8851962,0.004038093,hiphop
0.47355226,[184.5703125],1811.681664691942,0.0673042645494973,-127.280014,95.79218,-12.782047,37.926857,20.56561,23.201853,8.269457,9.612638,8.668725,5.510033,6.6769104,4.0242624,1.7337765,0.003545966,hiphop
0.47186503,[92.28515625],2448.908553270967,0.1095162352571539,-144.11632,73.39045,4.6577053,24.01729,12.901472,14.00732,8.624697,6.899631,-1.2319987,-0.85806066,1.1545576,2.5797813,-1.1144273,0.0041127256,hiphop
0.44560668,[92.28515625],2671.1443441180336,0.1221979529195669,-98.853745,71.11213,-10.053335,31.729233,5.147712,1.8780881,-8.90375,-4.26225,-5.9646845,-4.266651,-0.6641838,-1.8670928,-0.5158785,0.0032638412,hiphop
0.40821314,[86.1328125],2429.7567970045075,0.07979187814191802,-82.389885,69.9665,10.69905,48.823395,4.6501894,13.297806,-1.7968225,5.130041,-1.084799,-2.7969444,-2.5503407,0.22138514,-3.1227164,0.0037352778,hiphop
0.4175877,[95.703125],2447.017199907087,0.0885514851604795,-140.10194,77.09097,42.042377,31.247862,12.197926,10.2141695,3.7384353,8.296796,-1.5552227,-1.76049,3.6245475,4.591823,-2.5488021,0.004775202,hiphop
0.40981027,[92.28515625],2245.0676185562293,0.07937459215487239,-111.97783,89.09961,13.175455,36.359657,-3.2765715,3.877864,0.5601915,6.327396,-2.1887617,2.9669955,-1.6431162,-0.37794453,-3.478565,0.005308469,hiphop
0.49833652,[95.703125],3053.843913876579,0.12687080070572312,-74.66587,58.725624,9.9149685,21.557991,15.055373,4.9287863,2.2788138,5.463174,3.1182055,0.59989566,2.4616172,4.2016363,3.4685113,0.0039112093,hiphop
0.42210543,[95.703125],2544.7011695771357,0.0956740471529389,-66.12838,74.913,20.638704,39.30214,8.165499,15.136998,-0.37553483,5.5735126,1.4621952,-0.64992875,-1.5591092,1.4431081,-2.4078412,0.0042332527,hiphop
0.48950434,[129.19921875],3297.9029244411563,0.12088227474864656,-59.28568,36.266663,39.8319,49.966923,10.147771,16.897055,9.78029,4.446478,2.4262035,1.7045093,2.3705525,3.9136555,3.1900172,0.0035796338,hiphop
0.4309189,[95.703125],2500.4618224971823,0.06922378008990719,-81.72639,82.33733,53.536568,25.525997,15.728674,19.205505,8.432267,6.3902464,0.20682313,0.13791876,1.2020646,1.532111,-0.73049814,0.0044577625,hiphop
0.40375775,[95.703125],3185.160631320678,0.1075113743474478,-78.83389,51.52047,42.246727,30.081593,20.089994,6.9738503,8.016349,6.873312,-4.6300087,3.650249,3.6282666,4.323653,2.5973763,0.003645837,hiphop
0.43799865,[99.38401442],1821.46331961173,0.051527455529775716,-118.05631,102.20693,20.763098,36.992615,24.375978,7.8266506,15.940079,-1.5931469,6.758074,-0.77758026,8.574868,1.4911982,-4.211417,0.0038310485,hiphop
0.4225295,[92.28515625],2566.9254687003345,0.08562104239172467,-78.21304,70.18442,45.899075,42.0747,15.084578,10.687759,-0.6957337,-0.61182225,0.3674376,-0.3583587,1.0923243,-0.6734942,-0.8149564,0.0037037346,hiphop
0.4739168,[99.38401442],2774.785858823798,0.11074241408062645,-68.91118,62.395336,24.27625,53.779545,-1.9351077,12.820083,-4.3558745,12.3553915,-0.21981908,9.055807,-0.9797525,3.9336565,1.9129128,0.003921225,hiphop
0.45112708,[92.28515625],3140.9185615259057,0.14681442744586234,-94.559555,51.677036,17.531384,28.92272,2.0536478,3.729747,-1.8468494,4.372743,8.770599,2.1283352,-1.3841965,4.6820245,4.0688467,0.003300995,hiphop
0.4249017,[95.703125],2328.52633694279,0.09665249782482599,-111.27533,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790899,3.25741,-1.5119747,1.5706158,2.3876393,0.0038730567,hiphop
0.46112064,[117.45383523],2987.5950110584854,0.1376235619682908,-25.85015,70.90157,9.568534,17.494287,-1.6235468,-0.53744876,0.26392984,-4.636478,-0.5794759,-3.0673738,-2.406686,0.38423547,-2.147279,0.0034135412,hiphop
0.4249017,[95.703125],2328.52633694279,0.09665249782482599,-111.27533,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790899,3.25741,-1.5119747,1.5706158,2.3876393,0.0038730567,hiphop
0.4274081,[103.359375],3212.057081839573,0.17229266362142304,-79.72858,62.312958,-5.1254992,18.232164,12.871769,-14.090276,4.9098263,1.6790172,-5.7725415,0.82087576,-3.799455,2.015118,3.4152286,0.003707552,hiphop
0.4037267,[95.703125],3377.550728575826,0.15493130075406034,-64.0287,50.810192,6.633542,27.82341,6.641089,0.30421925,2.8312953,3.2257662,0.16213265,0.6087187,0.09283669,-5.0643573,2.6649313,0.0029642833,hiphop
0.5207127,[103.359375],1470.2938674326106,0.05182163270978345,-215.99901,122.53193,0.9069887,39.340004,9.276779,26.041027,-4.0447974,18.255962,-6.518696,13.916698,-3.0740814,8.889011,-4.3479905,0.0044649495,hiphop
0.503631,[107.66601562],2290.9396470333063,0.11330995021268368,-122.77545,95.02316,-29.384426,46.77722,-16.006794,27.109676,-13.129478,20.252937,-5.3892794,15.461106,-6.9193435,15.639389,-6.7110047,0.0026258817,hiphop
0.4478429,[103.359375],2367.639173778173,0.11083682267498067,-121.9977,89.62222,-25.78171,40.958427,-4.291184,27.560095,-15.568068,22.402187,-10.835225,19.812077,-8.643745,19.082935,-8.475936,0.0028904504,hiphop
0.51328456,[112.34714674],2044.2141770246922,0.10510961970707657,-214.28505,100.340324,-33.472843,47.243874,-8.946487,12.985619,-17.303013,11.073051,-11.712202,8.803368,-7.8350787,6.2592897,-0.1100569,0.0038261283,hiphop
0.4766009,[112.34714674],2607.8596297145214,0.12721671379543698,-114.32079,80.860405,-18.20416,50.670105,-14.925235,29.26206,-20.069794,18.574259,-17.683847,16.68106,-11.426418,16.29898,-4.4611216,0.002859408,hiphop
0.47974592,[99.38401442],2083.4389005825383,0.07984399168600155,-198.95903,92.613266,-19.521551,39.53248,-0.63655776,33.590065,-6.4646487,27.523464,-2.3977473,14.995195,-2.9880178,14.89381,-3.3824236,0.0035627668,hiphop
0.5838064,[135.99917763],2473.246187433862,0.08777506888051044,-168.2848,70.928505,-3.0489557,54.81575,-12.119345,30.501707,-1.5368698,28.829435,-8.936954,18.75314,-6.6041923,14.595448,-3.5817893,0.0044612605,hiphop
0.4602241,[117.45383523],2694.7841274938905,0.14988572783739365,-89.90493,79.77237,-25.73345,47.74009,-10.01658,31.554688,-22.208488,26.642223,-10.969624,18.825157,-15.554683,14.415654,-10.034327,0.0027223865,hiphop
0.49841166,[123.046875],2669.9475361239274,0.11757230943058777,-103.14578,74.096306,-22.450449,51.598633,-7.0803447,32.66976,-14.982949,19.638306,-7.0651374,22.265232,-7.3165903,17.616531,-0.035863396,0.0031521034,hiphop
0.48257017,[151.99908088],2272.5405031296214,0.10443931868716164,-109.51281,97.39123,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848665,-8.735609,19.89689,-11.290993,17.932451,-3.4741397,0.0024418598,hiphop
0.5336,[103.359375],2629.0449785113356,0.1385510319992266,-105.535225,76.67295,-24.781746,55.20959,-8.259848,28.897642,-15.744415,26.299292,-8.478252,20.452374,-8.147399,13.90922,-6.5623593,0.00294,hiphop
0.4779059,[112.34714674],2330.136830188641,0.07259227873646558,-145.03775,84.07012,10.8738365,43.602345,6.2924957,36.12595,-14.64767,26.805588,-10.327143,24.690153,-8.718044,18.786041,-4.3923764,0.0031954935,hiphop
0.476643,[117.45383523],3185.5488967360475,0.15213151947989173,-191.64328,41.31824,5.013655,65.45381,-4.320505,42.636795,-12.251249,23.813137,-4.262662,16.029984,-5.084965,16.429445,-9.367057,0.0035929636,hiphop
0.45902726,[151.99908088],1929.80457391097,0.05418184756863882,-169.90744,98.044304,-11.313633,38.255463,5.08135,25.405148,-11.835303,25.126324,-5.543401,19.20919,-2.91691,18.207973,6.095454,0.003133781,hiphop
0.5625077,[112.34714674],2735.685144773171,0.1575562373114849,-92.64569,77.41155,-32.758095,54.586475,-13.199569,33.660706,-12.074938,28.02354,-11.954623,18.8322,-6.6618686,13.044242,-7.011976,0.0029204893,hiphop
0.42490745,[107.66601562],1752.518630056562,0.08311732646945089,-128.18356,124.55868,-37.18115,43.889126,-12.773454,18.995405,-9.288907,19.782911,-6.878305,13.470524,-5.971914,12.324474,-4.6459928,0.0028809414,hiphop
0.474015,[151.99908088],2582.0374965474734,0.11600512676430781,-111.191635,80.62923,-0.8914611,50.620903,-13.467605,35.32002,-14.841076,21.189829,-13.5769615,19.619339,-11.7664585,16.967947,-9.359965,0.0025363408,hiphop
0.5334905,[107.66601562],2538.6441653895045,0.10070602523201856,-129.85645,72.016136,-23.281464,63.21336,-6.8841476,34.399254,-12.2047,30.490248,-7.596256,20.596848,-6.2104917,14.676088,-2.949456,0.0033601245,hiphop
0.430894,[107.66601562],1963.064381362766,0.10151491806844548,-138.8806,100.20721,-31.442928,32.449326,-2.7517662,13.091756,-14.506294,13.94322,-15.174354,8.177486,-4.9255123,3.5089593,-7.9849477,0.0038462288,hiphop
0.34445786,[123.046875],1503.9322999254405,0.07841653373936582,-252.09982,137.90314,-11.128929,8.363254,0.73125356,1.5888377,-3.731885,-4.1349125,-5.4992824,-2.6316204,-3.5324266,-3.143262,-1.846344,0.003433953,jazz
0.32803315,[135.99917763],1266.4884313587363,0.059293884135730855,-345.75772,146.97388,-0.50894165,22.634275,5.8155456,10.363343,-0.15792406,-1.7160186,-6.119844,-0.522886,1.0385451,1.2205256,-1.9355481,0.0033423933,jazz
0.26775163,[151.99908088],1064.7190883164435,0.05785736296403712,-256.9818,175.33954,-44.815453,25.638649,-4.25749,-0.22635292,-11.319777,-9.186364,-4.102288,-8.307013,-22.554071,-7.60941,-7.656197,0.003857876,jazz
0.31937426,[92.28515625],813.4170141933301,0.044649978248259864,-297.30292,193.07446,10.171171,-1.5964475,3.3883607,9.993823,-7.2564507,4.6935673,-5.391065,-2.8595288,-10.230401,0.3792567,-4.969516,0.002881217,jazz
0.17189649,[64.59960938],1039.4057429757268,0.04775035648685228,-270.31265,137.58981,5.6400194,42.490513,-7.95947,9.938034,-6.8108325,8.250217,-6.1824946,5.4758544,-5.440319,-5.177866,-6.9937267,0.003020846,jazz
0.24822201,[107.66601562],1268.2111446452,0.057875111779775716,-246.27443,120.21053,-0.9766384,30.696602,0.17293577,23.16143,0.43138686,9.16699,-0.5621409,5.726498,-3.753218,4.230339,-0.28523368,0.0039022255,jazz
0.27480835,[135.99917763],1219.5124856006723,0.048039624419953596,-234.40953,142.74026,-14.29672,51.963947,-8.197965,12.785138,-4.2762494,12.085669,-13.715139,-1.5637431,-3.9804883,4.9272647,-3.9477925,0.0037348717,jazz
0.19718057,[61.5234375],1169.7729218908692,0.06482660539926527,-291.9705,137.69984,2.6473358,35.658165,-12.313128,15.604982,-6.7887726,-2.845075,-3.7737763,-3.4614394,-1.7078483,10.411185,8.302555,0.0033186695,jazz
0.35731745,[107.66601562],1304.644766298671,0.04626700865235885,-189.98238,134.4189,-25.65002,45.729492,8.180399,21.443512,-4.585944,14.390953,-12.663227,10.280889,-7.9422946,-1.1352844,-5.053429,0.0036486916,jazz
0.2669193,[107.66601562],749.4465657215497,0.03168654534029389,-296.7094,172.36177,16.870981,18.944475,1.3714188,14.397395,1.0102301,9.526041,-7.4072003,3.5161073,-7.660177,-0.1054814,-7.9482703,0.0029578817,jazz
0.32968155,[112.34714674],829.6061468763736,0.03306037920533643,-318.75613,162.64056,-16.489927,39.124428,31.428144,15.258032,-0.69049287,5.800407,-8.641589,-4.0020485,1.368302,0.07209229,-3.1007144,0.0049256324,jazz
0.300457,[99.38401442],1825.7919934437014,0.0768886250483372,-192.50862,113.1928,-6.349792,39.581062,-9.180213,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307,0.0031483357,jazz
0.36378703,[112.34714674],1650.9582872211786,0.06368954828886311,-253.17776,122.693375,-5.6654377,40.575787,-5.8344774,18.414371,-16.655174,14.596437,-15.156902,8.209847,-13.885359,8.284788,-7.303147,0.0037835105,jazz
0.31436893,[99.38401442],1790.2436399601108,0.06107594076276102,-217.6363,112.63075,12.674138,39.518566,-9.819439,17.37019,-12.366685,20.703709,-18.293848,16.35072,-10.01516,9.042705,-6.878432,0.0029498618,jazz
0.19865003,[129.19921875],1171.8345898377106,0.06491837055297757,-358.2756,137.95386,-10.996048,20.851852,1.9459162,-3.4097784,-11.533094,-3.2747328,-11.018583,-8.387629,-7.478257,-0.9960915,-6.7370696,0.0037128143,jazz
0.3329682,[117.45383523],1782.220467473971,0.07355637930201082,-200.0005,117.24072,-12.38803,39.11275,-6.3558517,16.52946,-17.309965,13.630981,-17.660389,14.04195,-10.207223,12.181232,-6.7178407,0.002911091,jazz
0.24955681,[73.828125],1465.8580996844978,0.06984498864075793,-259.90985,123.19317,-6.395085,37.57145,-2.9789445,13.065518,-14.084049,5.3091536,-11.972437,3.51741,-9.638736,5.3370905,-7.83725,0.0031389196,jazz
0.34522498,[215.33203125],1934.3602751013966,0.08414373670726992,-233.11557,105.91353,-2.663626,37.423096,-8.166696,15.727241,-15.060575,8.37382,-16.369574,8.638241,-9.372576,7.0943284,-5.9968605,0.0044011553,jazz
0.35339326,[103.359375],1993.412986778348,0.08770822759570766,-192.11354,105.56805,-26.025105,40.168938,-6.6581745,26.505718,-10.3861,18.47399,-13.997672,14.939583,-12.698397,9.578539,-5.196666,0.002309148,jazz
0.24822338,[184.5703125],1352.8857477220752,0.05545069907675947,-267.31512,129.0458,-14.71859,41.268223,-1.0152899,22.954588,-8.129341,11.185736,-9.07311,11.3224125,-5.5022397,13.576353,-1.1756659,0.0028483744,jazz
0.28927255,[107.66601562],1171.3366948620223,0.03296332717034029,-376.71182,119.157196,-2.948569,48.497326,13.156253,21.246124,0.022175541,8.012308,-0.405818,2.3731847,-0.034592725,0.8998019,1.6660528,0.0034593383,jazz
0.4327793,[123.046875],2915.2020776967365,0.18137212695765662,-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345,0.0025472082,jazz
0.20158362,[129.19921875],1451.8621242970448,0.051224215124709975,-298.75613,112.07628,6.4888177,28.38917,-6.7709866,16.645588,-11.807551,12.744363,-8.340971,13.893223,-4.237726,2.317613,-4.329582,0.0032027622,jazz
0.22113341,[86.1328125],1988.7524361987284,0.08013779123163187,-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.784271,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.641811,0.0033306445,jazz
0.34905422,[103.359375],2034.4917204627848,0.09322282240912606,-202.62045,105.849625,-20.564375,43.892128,-14.27648,25.298754,-15.593871,15.321755,-13.293831,12.2762575,-8.766582,10.16218,-1.8646472,0.0034624657,jazz
0.2681593,[103.359375],1697.9171784792436,0.06359853840390564,-237.67996,108.312355,2.0402796,41.773415,-10.450012,16.938732,-8.598847,12.791259,-9.114674,15.943176,-6.5168304,7.1786137,-8.255826,0.0034133515,jazz
0.20181763,[151.99908088],1367.435200194701,0.05861036591260634,-414.08255,104.827614,-7.8329196,37.852913,0.19328839,23.407959,-7.2962813,5.7442174,-1.0660864,8.488759,-5.5004673,0.877302,-1.4534107,0.0027490086,jazz
0.32517004,[143.5546875],1769.4282675269487,0.06268088686678268,-262.10797,108.99054,-6.340923,55.173943,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.98687,11.923827,-3.4338589,0.0028328018,jazz
0.2765514,[99.38401442],1854.1337840481792,0.07490491166376644,-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070447,-12.022905,7.7604136,-12.0275345,0.003038624,jazz
0.30428433,[112.34714674],2235.2480118461262,0.09937373114849188,-232.95944,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286802,-5.4947696,0.0028132675,jazz
0.23510405,[215.33203125],1687.9309171434163,0.08464938913863108,-319.02478,115.672615,-23.037462,52.595093,-12.8111315,14.634927,-8.212764,0.30544892,-23.86931,10.836662,-9.588441,7.4765005,-4.249779,0.0026786106,jazz
0.3111123,[112.34714674],1752.7248668089464,0.07237627187258314,-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963652,15.332401,-17.526098,13.422291,-6.228496,8.632212,-7.2494073,0.0027094355,jazz
0.28082547,[129.19921875],1522.0894311198458,0.061381069339713844,-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265582,10.559932,-9.93475,2.3150373,-12.682137,0.3106361,-8.614856,0.005163871,jazz
0.2739362,[95.703125],1169.439675583144,0.04233319134280743,-261.82486,139.53577,-17.112345,49.890068,-5.8632746,19.849518,1.8529809,5.7118235,-7.836344,-0.4240012,-1.2595353,-2.1943364,4.4571304,0.0035671964,jazz
0.31165594,[95.703125],1759.6144140848987,0.07934929065158546,-146.37517,118.19466,-34.673393,58.782375,-14.961517,34.299007,-6.591182,13.8928995,-14.637521,9.193353,-11.336161,1.0952282,-5.4995704,0.003735686,jazz
0.26457494,[71.77734375],844.1729949398201,0.037725674303944315,-261.9065,182.52736,-16.897043,49.855297,-1.2192538,6.3459206,5.9968686,-8.87631,-10.314593,-3.20355,-5.370093,-3.5455356,-2.8951979,0.002804847,jazz
0.32241195,[123.046875],1481.5814852961128,0.09950288210556844,-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216535,-14.735709,0.4733049,-10.165451,-6.9279656,-6.249939,0.0035948069,jazz
0.2848902,[95.703125],1276.6513099117217,0.05150064348897912,-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.7164755,-0.7360028,7.2920203,-6.5887923,6.0721865,-5.131031,3.4454892,-2.8457658,0.0035155553,jazz
0.28566775,[151.99908088],1554.348779839451,0.06639416569992267,-179.60382,124.33756,-29.747345,45.366802,-10.197358,17.786072,-8.814063,12.764595,-10.758047,8.61604,-12.397632,3.39003,-12.025345,0.002921,jazz
0.24765109,[99.38401442],1311.144563027034,0.07648568916763342,-237.32549,146.8242,-24.415499,64.26624,-10.8137045,3.2741916,-1.3289615,2.707299,5.143976,0.40130147,9.623003,2.5155437,3.1190052,0.005229955,jazz
0.23669657,[99.38401442],1317.026970811459,0.054847239341647334,-179.8,147.75923,-20.459309,58.603146,-23.800596,2.4622712,-3.1939633,-9.311168,-5.76392,-0.4222122,-8.364213,3.0939608,-6.8591576,0.0024489257,jazz
0.30817124,[95.703125],1617.409384435443,0.10058782567188708,-216.33937,135.02339,-35.487026,61.59968,-14.557851,11.047007,1.2091343,10.954964,-8.300718,-1.4434433,0.11894794,8.277707,-4.579705,0.003878217,jazz
0.2852012,[73.828125],1344.6201262512325,0.061185832366589324,-206.79463,141.81705,-13.789803,49.32459,-24.800514,11.800834,-12.790984,-16.55076,-8.390814,-1.2141522,-7.660741,-1.3785262,-9.349154,0.0033723027,jazz
0.25413656,[151.99908088],1761.2131331366036,0.08571960496423048,-173.19873,111.66873,-35.907608,45.83885,-11.437211,19.691479,-8.076202,17.946383,-8.960496,14.693592,-10.340895,4.678985,-11.800859,0.0032532515,jazz
0.27652484,[103.359375],1004.7574201659103,0.04966836148975251,-246.96924,168.01538,-19.797491,21.995052,-0.7389043,15.092532,-1.2764798,4.740402,-2.0533223,6.5338626,-1.3891007,5.62546,-0.2856671,0.0032345837,jazz
0.27866605,[73.828125],937.3823871861684,0.042621704007153906,-231.30544,174.38911,-19.74983,47.356174,-1.9784858,6.66748,-1.1242052,-5.4987464,-13.734889,-3.6913314,-6.3084717,-1.4986175,-2.635248,0.0025854507,jazz
0.25042978,[107.66601562],1295.2393474800779,0.05863604505027069,-204.23126,147.6004,-25.210436,49.352486,-15.658071,2.7013893,-7.84962,-10.641352,-4.8027873,-3.6693342,-3.5079243,1.5647384,1.4762619,0.0044876244,jazz
0.3584823,[69.83741554],1981.982382184166,0.09353588130800464,-201.77866,109.287796,-15.506362,44.262638,-11.043765,18.838415,-11.305835,18.402468,-18.90308,11.2136755,-11.905747,6.9541726,-11.655336,0.003293266,jazz
0.28261486,[129.19921875],1748.3486883454468,0.07930246398878577,-204.78166,117.437454,-20.935831,42.01605,-10.355554,19.221495,-11.642017,7.983561,-20.268,8.788082,-11.700527,5.1742783,-11.235282,0.0032057436,jazz
0.20992807,[184.5703125],2049.705424466469,0.06476844970514307,-165.51665,87.27495,24.825937,28.404272,-2.765304,-1.3249929,-14.071616,-4.758404,-19.20224,-0.6024584,-11.948311,-8.32714,-8.228104,0.0026504977,jazz
0.41029474,[151.99908088],2486.0099199626684,0.08126299096903669,-54.897827,77.32104,8.338181,31.679045,11.310491,11.7354355,7.8756256,13.472067,-2.214122,5.5905604,1.5235485,7.4191575,-0.92256814,0.002954797,jazz
0.27395102,[95.703125],1193.6599936500752,0.042435530259087396,-260.92548,138.5347,-16.334736,49.145832,-5.2526445,19.349974,2.2014174,5.547832,-7.881401,-0.20591302,-1.6223303,-1.7267847,3.9365222,0.003574316,jazz
0.36640868,[107.66601562],2289.4808402193494,0.07725502618178325,-91.53226,82.66672,12.093825,36.692665,-0.7732234,13.448074,5.6481614,9.667837,-3.7435045,1.8151721,1.5047324,1.2590991,0.8051054,0.003966921,jazz
0.31167248,[95.703125],1804.7976374158895,0.07952338009957463,-141.05447,110.755295,-27.479687,51.97261,-8.659801,28.612816,-1.6032472,9.656118,-11.177464,6.511756,-9.409139,-0.123499565,-4.9262433,0.003767148,jazz
0.2645743,[71.77734375],871.7965368873743,0.03777854311678268,-260.38052,180.59885,-15.351955,48.54308,-0.07772116,5.433352,6.595534,-9.157926,-10.28693,-2.9881866,-5.8197927,-2.928516,-3.6202679,0.0027725615,jazz
0.3728192,[123.046875],2976.3136721854653,0.11474045973557692,-37.92366,65.09798,14.327614,21.301477,7.49353,6.316901,1.9001935,6.5574055,-2.9158833,5.5678763,2.4430566,2.9960213,0.5928096,0.0031350313,jazz
0.2341313,[95.703125],1378.6753716271073,0.06185877682714617,-248.04065,125.96372,-12.62705,30.244604,-1.0868206,-2.2237856,1.9342353,0.2369827,2.699163,-4.4125104,-6.465382,-6.510919,-3.995319,0.002580838,jazz
0.322421,[123.046875],1545.8301777915788,0.099600311774942,-190.61761,144.0196,-28.387869,33.796574,-1.2907629,-2.2981572,-5.6472545,-3.6466973,-10.5329075,-2.8500466,-7.7049165,-8.587104,-5.3027043,0.0036007925,jazz
0.3163279,[107.66601562],1391.5959542659566,0.03801713930407464,-179.79295,114.698,28.397093,36.0584,11.13554,12.761848,3.7982714,8.478696,-0.06284362,5.388269,1.0202452,2.6880953,-3.7270627,0.004249097,jazz
0.2849138,[95.703125],1427.9245373060999,0.05241074233855375,-190.4065,129.51292,-7.8296256,20.722414,2.1996531,7.7903314,6.1863093,1.3470622,-1.5960288,2.017078,-1.9909496,1.1614684,-1.3529067,0.0035864718,jazz
0.37041935,[172.265625],2455.008879715117,0.09425926647640061,-23.793097,82.98356,2.3204923,29.46328,6.617261,6.4766674,-0.70654213,6.221644,-3.372559,5.6579247,-0.3649514,3.1989357,-0.21585414,0.0035762961,jazz
0.28571206,[151.99908088],1725.6171874007612,0.06751573980085074,-168.13132,108.280045,-14.153984,30.439228,3.8875532,4.680405,3.1929495,1.9267527,-1.1429434,0.23423406,-5.2528405,-2.556729,-7.2262635,0.002938833,jazz
