Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Segment_File_Name,Label
0.39315623,[107.66601562],2889.622121310913,0.13319042666408668,-64.062515,78.759346,10.80575,21.931301,4.8395715,5.1849046,-2.3275492,6.944153,-2.8383214,5.4874935,-3.6223629,1.7843044,-0.1276177,0.004068401,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_60_90.wav,disco
0.38902807,[107.66601562],2973.6909355103576,0.13490659164570434,-41.935566,70.71645,10.874197,24.872347,9.805848,6.3821883,-1.9524333,5.9739456,-3.3681905,5.550727,-7.389606,0.27531973,-1.2199982,0.00374798,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_90_120.wav,disco
0.39706916,[107.66601562],2996.703065614746,0.14107813407023995,-40.77107,71.834465,14.022117,25.171192,5.281885,4.6216283,-2.8038285,2.7201333,-3.1322048,6.267888,-6.094727,0.8921897,-2.53503,0.0037026566,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_120_150.wav,disco
0.39429274,[107.66601562],2722.7106500323052,0.12136132207817338,-39.454456,82.31116,6.9033155,23.878813,4.473878,4.973282,-2.3033092,6.9940906,-3.463512,6.0534925,-3.353575,3.6245646,0.45739892,0.003776908,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_150_180.wav,disco
0.38491556,[107.66601562],2849.191027963257,0.13021198662441952,-105.495766,74.17103,9.384531,23.438297,4.8486776,1.3127141,-4.9738173,1.7252101,-5.1952233,3.9397523,-5.501676,-0.58207214,-1.7387182,0.0037428718,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_180_210.wav,disco
0.48853505,[107.66601562],3160.34069263115,0.10684889190051021,-849.0123,68.52592,21.797922,20.965647,8.030934,6.5500636,1.4057022,5.7074547,-0.3744137,5.971206,2.4881282,7.055981,2.4677906,0.03375538,Bee Gees - Night Fever - From 'Saturday Night Fever' Soundtrack_segment_210_240.wav,disco
0.49877423,[103.359375],3373.3874910329173,0.15320580072078174,-81.77448,49.835148,36.625237,30.397642,3.8637197,14.395987,-5.7538857,4.271359,-4.460063,2.5059123,-5.304641,5.0251193,-6.3272552,0.005151625,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_0_30.wav",disco
0.44800845,[107.66601562],2649.9672971054583,0.08739894241002322,-47.45609,79.95154,33.74482,20.434093,-0.8851443,14.545587,-1.0223458,9.087929,-1.9723704,3.5078893,-4.1270037,7.581673,-2.5264554,0.004322059,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_30_60.wav",disco
0.4516817,[107.66601562],2523.5825691219006,0.08714648739841331,-20.6249,83.686844,10.289853,21.517067,5.7855964,13.172666,0.5697586,10.461848,-3.1842177,4.2144194,-3.4345417,8.768677,-0.811236,0.0035607042,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_60_90.wav",disco
0.38873154,[107.66601562],2820.9549222394617,0.13127773981714397,-15.846437,72.22518,-1.8375384,17.58804,-6.144016,3.369983,-7.4571285,2.694805,-11.33415,-0.96223944,-11.154559,0.9381444,-6.560843,0.0032773344,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_90_120.wav",disco
0.48149464,[107.66601562],2633.899786361773,0.10098540598393962,-16.49763,77.34174,5.584972,26.704903,5.1903906,10.002841,-0.18320021,9.394581,-3.9142892,5.016258,-3.685209,7.878342,0.13365872,0.0034413636,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_120_150.wav",disco
0.45896062,[103.359375],2818.4175933999263,0.08885547177341331,-61.52785,65.84079,32.997284,29.758509,12.293594,20.913855,0.9738451,7.6274505,-1.6636256,6.2056,-2.0030077,7.583753,-1.6744246,0.004344527,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_150_180.wav",disco
0.43163577,[107.66601562],3335.351618262196,0.1691667775251548,-65.253654,55.107372,18.216787,18.582336,-3.9113474,7.5589414,-15.623458,-5.301944,-13.832796,-2.7408326,-11.8897505,-1.1296207,-12.388534,0.0042688223,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_180_210.wav",disco
0.3475109,[107.66601562],2467.629206783239,0.12798751027960525,-42.039066,80.34065,-26.236141,17.485588,-10.157604,-6.0736384,-11.300845,-2.7601123,-15.977869,-5.132852,-15.923556,-4.0702434,-3.1937997,0.0032306984,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_210_240.wav",disco
0.4052638,[107.66601562],2533.5277880642293,0.10312069163602941,6.445778,83.26104,0.19688931,19.224651,2.8523932,10.038236,0.3236452,6.5497155,-6.2256894,6.7392955,-1.7150098,7.4275293,-0.61744696,0.0030054057,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_240_270.wav",disco
0.4103087,[103.359375],2407.567430080862,0.09339399308243033,11.689314,89.54799,-0.9641131,19.778131,2.4341702,7.690445,1.860785,9.029764,-4.3337765,6.4352612,-4.365788,5.884671,0.6464299,0.0028617098,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_270_300.wav",disco
0.4367789,[107.66601562],2653.7762096491356,0.09754324992743808,-19.49364,74.91944,12.025287,26.092356,7.8056226,13.941225,1.0098884,10.662858,-1.0120474,8.353547,-4.219053,4.134444,-1.6992908,0.0041356916,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_300_330.wav",disco
0.5160271,[107.66601562],3362.353769946317,0.14424412115863788,-136.10667,34.771633,32.264626,31.4408,8.872659,19.255022,-3.5035198,5.2369986,-4.4260683,2.2233315,-5.901357,3.1985998,-7.162424,0.006302865,"Bee Gees, SG Lewis - More Than A Woman - SG's Paradise Edit_segment_330_360.wav",disco
0.3811888,[112.34714674],2912.665474259601,0.14166505417956657,-96.746346,56.263405,-6.382276,36.26611,2.3163493,11.538692,-3.3393223,3.7574565,-2.6211362,-1.0526482,-6.872096,3.7899737,-3.9013052,0.0060678218,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_0_30.wav,disco
0.3902473,[112.34714674],2817.5105132778535,0.12999392293924147,-55.26945,63.361153,-1.1876421,42.505516,8.003565,19.773403,3.4524708,6.785359,4.900597,6.100357,-2.1097245,5.28755,-7.4823675,0.005018311,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_30_60.wav,disco
0.39507818,[112.34714674],2764.0022502937095,0.1062948976876935,-68.549644,66.655014,11.701675,46.37581,11.473571,10.5643635,3.9625735,14.310119,-5.051993,6.2967453,-0.7745162,4.2743974,-1.7492117,0.0051589306,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_60_90.wav,disco
0.4049056,[112.34714674],2837.7501672273042,0.11997168573432662,-49.16887,67.74752,5.7935486,37.3769,8.60675,12.707936,5.6337757,13.192625,-5.0505853,8.903008,-0.20889112,4.8927865,-1.06442,0.0046535786,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_90_120.wav,disco
0.4126863,[112.34714674],2941.940422488996,0.11794940015479877,-55.839493,61.332535,12.536518,42.958103,9.978722,13.349806,3.7715614,15.341611,-4.660877,6.5586324,-0.9562042,4.5805235,-3.1349716,0.0048071006,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_120_150.wav,disco
0.39841852,[112.34714674],2845.309466556077,0.12186207490808823,-38.68,68.59764,5.5121617,38.243755,7.3516383,9.543065,4.1467237,11.248232,-6.713704,6.697614,-0.4519164,5.397328,-2.9351692,0.004146128,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_150_180.wav,disco
0.3605619,[112.34714674],2868.927546518162,0.12161453294311146,-29.329891,70.12622,10.926389,27.636822,10.229159,9.709493,3.8736777,10.679778,-9.002204,6.810852,-5.6370287,1.1114879,-4.184042,0.0037640308,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_180_210.wav,disco
0.40913567,[112.34714674],2544.9135845616283,0.10357042436629257,-81.46975,76.050156,6.5574107,42.258965,9.677458,12.274755,1.8964798,12.566566,-3.0499327,-0.011119855,-1.7360568,3.3737633,-5.9729285,0.0064885956,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_210_240.wav,disco
0.4161929,[112.34714674],2329.009857645702,0.0668748790634675,-113.681816,80.462,16.927061,39.92784,16.06851,24.295233,8.879385,14.348657,5.0217495,6.5877447,-0.87007797,2.631489,-2.2558646,0.008622624,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_240_270.wav,disco
0.39279577,[112.34714674],2444.5821028140463,0.07709288228037926,-106.59646,72.99033,16.449455,40.679874,16.073772,23.052935,8.521459,16.901228,3.536126,6.1010237,1.7514019,6.9715714,-2.8987222,0.007868039,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_270_300.wav,disco
0.3725087,[112.34714674],2749.7223583815185,0.11756315910410217,-69.22917,62.418236,4.262357,43.29064,8.85937,20.688671,4.477449,7.7787194,6.387811,6.9190564,-1.2053493,7.0503163,-5.253737,0.006065734,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_300_330.wav,disco
0.36099407,[112.34714674],2913.5342583096235,0.12262851018285603,-30.755762,65.94219,11.752966,34.63304,8.325693,10.89913,3.1694407,6.020805,-6.4905066,4.8017793,-7.764154,3.6565936,-5.741021,0.004285602,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_330_360.wav,disco
0.37840518,[112.34714674],2983.742784013409,0.12806536317240713,-37.693523,62.07828,15.043667,41.283894,10.3094,11.183539,1.7214768,7.4639096,-6.1112356,3.6187594,-6.230566,3.4952269,-5.2391386,0.0043720696,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_360_390.wav,disco
0.39967996,[112.34714674],2702.289722587874,0.11012405064821981,-63.20351,71.32883,12.179439,41.957153,11.855521,12.483218,2.48411,12.95939,-5.5445666,4.8362594,-2.9130292,2.219109,-2.7255375,0.005607731,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_390_420.wav,disco
0.38495433,[112.34714674],2891.6888663896143,0.12662319502225233,-30.889751,66.14011,9.505996,39.561764,11.330794,9.86511,-0.42482358,9.402994,-6.296858,3.5673783,-5.9762936,3.4330995,-3.995799,0.0044348044,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_420_450.wav,disco
0.39625132,[117.45383523],2949.6687508435584,0.1335204404323827,-133.72989,60.53812,9.780065,36.310467,9.453594,9.701741,0.33689407,6.8714232,-3.8908002,1.9786599,-4.1835485,5.3964233,-3.5927808,0.0051965667,Billy Ocean - Caribbean Queen (No More Love On the Run)_segment_450_480.wav,disco
0.41419888,[117.45383523],3374.090549545142,0.19217759832140094,-136.04364,68.31735,12.017154,-5.756548,-3.4983802,18.104887,-3.1196995,11.424532,-6.1818733,1.3609194,-4.476359,-5.004694,0.27063024,0.0044423766,Black Box - Everybody Everybody_segment_0_30.wav,disco
0.41760978,[117.45383523],3780.5744698058998,0.1763749727892802,-68.731476,44.046585,27.62669,10.6408,4.734505,24.12302,0.08940744,18.918827,-5.4023037,6.8235664,-5.362632,-4.1982903,1.603244,0.004144596,Black Box - Everybody Everybody_segment_30_60.wav,disco
0.37404415,[117.45383523],3666.1594878511214,0.16998347704624614,-59.640686,45.49867,21.077402,6.0566936,7.253497,22.62558,-2.2592924,21.011114,-0.15914764,7.908742,-4.4451714,0.6235806,3.9097164,0.0035805835,Black Box - Everybody Everybody_segment_60_90.wav,disco
0.40956157,[117.45383523],3454.017792527374,0.16034483540537925,-41.80251,59.168587,15.657305,0.21888435,2.1862488,18.497179,-5.1524796,19.127853,-1.001767,9.563428,-4.7866364,-4.8677697,-0.65035284,0.0037380783,Black Box - Everybody Everybody_segment_90_120.wav,disco
0.40792176,[117.45383523],3719.918717323827,0.17185950500677244,-65.01124,43.641827,26.456234,12.87647,6.4224577,23.35182,-1.0666369,18.574705,-2.8588026,7.2297945,-5.1045785,-1.1217588,1.3104506,0.0038573581,Black Box - Everybody Everybody_segment_120_150.wav,disco
0.36370912,[117.45383523],3617.7757737036663,0.16633005998452013,-56.44489,48.415695,18.144577,1.5392305,5.534953,24.723677,-1.2485304,20.34993,-0.09638826,8.582684,-5.3013396,-1.8556776,2.2947767,0.0036059793,Black Box - Everybody Everybody_segment_150_180.wav,disco
0.404581,[117.45383523],3377.3172128789756,0.16327754631869196,-30.324675,60.237183,10.197677,2.0787535,0.44949672,16.072218,-5.2412896,18.378162,-1.6174169,7.6430717,-4.5789237,-2.254292,-0.25648072,0.0035323272,Black Box - Everybody Everybody_segment_180_210.wav,disco
0.3452649,[117.45383523],3589.2324202272234,0.15828891435274767,-52.597794,53.40251,20.724703,-2.7332888,-3.1610339,18.658827,-7.5027065,15.976493,-2.1583543,9.900579,-3.3829198,-3.1813474,-2.778688,0.0036083884,Black Box - Everybody Everybody_segment_210_240.wav,disco
0.36107102,[117.45383523],3002.234370506049,0.15758226407284767,-191.02942,55.867626,-8.288306,1.1233383,-5.0000544,-3.2089052,-13.280562,6.0577874,-1.2930328,9.342171,-8.341731,-9.016519,-7.283153,0.01673746,Black Box - Everybody Everybody_segment_240_270.wav,disco
0.3079003,[129.19921875],1032.9803988477233,0.04839577689628483,-241.83258,161.86087,14.694992,35.330208,13.971683,4.7189503,6.340508,0.89758176,-2.943105,-0.36187413,-1.3540369,0.7484916,2.2997315,0.0042031733,Bronski Beat - Smalltown Boy_segment_0_30.wav,disco
0.3328913,[135.99917763],2425.1261830305266,0.0818551361745356,-130.88783,74.30585,23.114761,44.007694,9.0688305,13.782125,-2.1467977,1.4792192,-5.338764,3.1132107,0.6799665,4.6606708,4.9838767,0.005674795,Bronski Beat - Smalltown Boy_segment_30_60.wav,disco
0.3065211,[135.99917763],2023.5726634167454,0.06484049983068886,-158.82639,98.14088,27.554098,31.74018,12.669916,5.748048,-1.4219264,4.0618243,-4.338633,3.267586,0.096281774,-1.1177816,-3.4531631,0.004697364,Bronski Beat - Smalltown Boy_segment_60_90.wav,disco
0.33210236,[135.99917763],2212.3096272102257,0.0748151182759288,-115.02503,88.37872,22.460735,38.225002,5.6817017,4.7368045,-4.262856,1.9424555,-6.3771586,1.6922776,-2.998743,-3.721626,-2.6294024,0.0049735336,Bronski Beat - Smalltown Boy_segment_90_120.wav,disco
0.33360448,[135.99917763],2323.0696502538667,0.08061893805630804,-103.72702,86.154594,20.900562,32.175205,4.6947303,7.067628,-0.10408686,6.4457736,-8.232923,-0.3176005,-3.8901253,-5.713299,-2.3198493,0.004131089,Bronski Beat - Smalltown Boy_segment_120_150.wav,disco
0.34631196,[135.99917763],2138.483983335189,0.08517559984520123,-55.810143,97.85382,2.5108075,31.198318,8.5800905,-3.9309645,-11.074814,-1.7463307,-7.0534706,-4.0045776,-7.653077,-2.233658,-2.2065992,0.0026838367,Bronski Beat - Smalltown Boy_segment_150_180.wav,disco
0.34155965,[135.99917763],2662.0626065893953,0.10849594257933437,-100.40568,69.287056,2.1526427,27.912842,4.5804086,13.634652,-2.079093,1.6741285,-5.565759,2.0699687,-3.7863808,-10.223354,-3.6222763,0.0054692905,Bronski Beat - Smalltown Boy_segment_180_210.wav,disco
0.35370833,[135.99917763],1994.420659879779,0.07578223260932662,-88.36502,105.94045,10.369862,26.391539,0.87092555,6.5655913,-5.9089527,-0.15999898,-7.15505,0.7857843,-4.5625367,-6.760195,0.02760263,0.004068692,Bronski Beat - Smalltown Boy_segment_210_240.wav,disco
0.3505349,[135.99917763],2044.113111837432,0.07167341391737617,-113.77707,99.44767,16.373234,30.174421,8.819867,3.2104561,-4.395365,3.723682,-5.7089243,0.16409802,-4.924429,-4.1708546,-0.34719807,0.0045176437,Bronski Beat - Smalltown Boy_segment_240_270.wav,disco
0.3697645,[135.99917763],2069.469543654141,0.08155846374322756,-149.20735,98.98194,6.9452806,29.408339,4.5992036,0.6928915,-9.362059,-2.9522617,-6.8157306,-3.3166375,-5.9839625,-2.8457756,-2.2957094,0.0030012312,Bronski Beat - Smalltown Boy_segment_270_300.wav,disco
0.43435717,[135.99917763],3703.0690469965216,0.23958646334134615,-834.1136,53.66025,21.573631,18.047178,9.848469,3.0056844,-2.1050138,-0.4894222,-3.0301447,-0.70583314,-0.10748797,1.2059128,0.912069,0.02617015,Bronski Beat - Smalltown Boy_segment_300_330.wav,disco
0.34172022,[89.10290948],2978.767919897709,0.12923164485777863,-166.97162,66.59753,4.782032,18.042805,1.0496384,7.1657176,-6.071036,-0.90275794,-7.0144143,-0.42176577,-7.256172,-3.5060565,-6.134231,0.0038547178,Cher - Believe_segment_0_30.wav,disco
0.46328083,[135.99917763],2666.54260499219,0.11199365385545666,-67.46844,70.11927,5.7250476,35.07792,7.3717694,22.88135,8.547671,14.90531,-0.47665533,11.690338,2.3530443,3.088112,-0.1751043,0.0032978153,Cher - Believe_segment_30_60.wav,disco
0.3631899,[89.10290948],2685.7508365266326,0.12374301591524768,-26.463434,73.47197,-7.67376,17.0249,13.943799,18.106174,7.8409843,14.021194,2.8653815,13.700543,-0.2811797,-0.6377054,-5.3603344,0.0030405193,Cher - Believe_segment_60_90.wav,disco
0.45387432,[89.10290948],2744.3607979391054,0.11422984592685759,-54.847256,66.96458,0.9662251,27.787048,10.54344,22.085672,9.720691,14.798559,0.6059815,13.583426,3.0523922,3.8027904,-0.89500546,0.003627299,Cher - Believe_segment_90_120.wav,disco
0.36104077,[89.10290948],2774.2446228067606,0.13063866582817338,-24.352142,71.566216,-6.0404844,16.63108,12.920149,15.665825,6.715034,12.585222,1.7510386,13.845576,-0.70963955,-0.16952397,-4.011164,0.002885211,Cher - Believe_segment_120_150.wav,disco
0.3686529,[135.99917763],2764.6509403841883,0.11258435323142414,-45.512608,73.21846,3.5227976,17.770834,4.220952,11.018919,4.4294243,11.834951,-1.126908,18.205652,3.7783456,3.355009,-2.3501241,0.0026358191,Cher - Believe_segment_150_180.wav,disco
0.32512352,[89.10290948],2930.1397511491887,0.14181320143188855,-40.48741,69.26916,-2.086212,12.354187,13.685764,13.435101,5.3867254,13.408817,4.29014,13.734254,-2.9040012,-3.5914707,-6.7851186,0.0029701074,Cher - Believe_segment_180_210.wav,disco
0.35873213,[89.10290948],2918.240053857353,0.12779463928856916,-202.35576,56.237835,5.376185,16.1585,11.166591,11.187044,5.624858,11.524026,2.33652,11.458984,-0.36936983,-0.6360628,-5.3234015,0.0035492966,Cher - Believe_segment_210_240.wav,disco
0.49477682,[135.99917763],2762.770403068776,0.11689158342202012,-101.72055,73.30476,13.629366,21.393797,-0.30020416,8.173958,0.29671475,6.020013,-2.4206932,2.5893743,-3.7474487,1.9232881,0.70968693,0.0044458695,Culture Beat - Mr. Vain - Original Radio Edit_segment_0_30.wav,disco
0.5030109,[89.10290948],3257.3317518359318,0.12867760436822756,-32.447914,62.735863,26.643234,18.083925,4.6004267,12.784946,4.0181684,8.150951,-0.731101,6.5612597,-0.97153854,7.515679,1.1875101,0.0035346993,Culture Beat - Mr. Vain - Original Radio Edit_segment_30_60.wav,disco
0.5292746,[89.10290948],3496.6811241439395,0.14100595007739938,-34.064957,54.4851,35.918633,23.734566,4.5608397,15.616041,-0.04317557,8.37369,1.1223987,5.677995,-1.445735,7.7180305,0.55118406,0.0035214345,Culture Beat - Mr. Vain - Original Radio Edit_segment_60_90.wav,disco
0.46365818,[89.10290948],3349.20545333794,0.1360577562645124,-16.409452,58.94188,25.489046,19.487259,1.213221,17.776,3.8826008,7.822434,0.056980286,4.5758414,-2.000107,6.093928,-0.6892981,0.0031514654,Culture Beat - Mr. Vain - Original Radio Edit_segment_90_120.wav,disco
0.5266895,[89.10290948],3258.7342257790447,0.12964963174825853,-34.802517,63.772217,27.856853,15.132148,3.489344,18.354496,4.0984325,8.186202,-0.6448901,4.966581,-0.9369775,7.5239773,1.0971153,0.0033689253,Culture Beat - Mr. Vain - Original Radio Edit_segment_120_150.wav,disco
0.5199325,[89.10290948],3460.373433802261,0.13945456112132354,-31.655123,54.893124,34.144073,24.28895,4.0327034,16.824001,1.37388,9.892796,1.7404101,5.8748126,-2.0964844,6.689976,-0.08156753,0.003493501,Culture Beat - Mr. Vain - Original Radio Edit_segment_150_180.wav,disco
0.4801782,[135.99917763],3329.637980582364,0.12781744328076625,-32.885544,60.109127,26.431683,15.962629,4.1084447,16.630741,7.8410397,9.802645,0.025786314,6.75032,-0.925044,8.009929,0.741966,0.0035665336,Culture Beat - Mr. Vain - Original Radio Edit_segment_180_210.wav,disco
0.45473,[89.10290948],3320.3831019292907,0.13587937487906346,-12.844784,61.342083,24.380827,17.221132,0.7671519,16.382132,4.304774,6.92069,-0.8833369,4.2887726,-1.8954432,6.188368,-0.44249326,0.0030406583,Culture Beat - Mr. Vain - Original Radio Edit_segment_210_240.wav,disco
0.36714712,[89.10290948],3037.60358315162,0.13083862466799467,-127.77124,63.682987,9.386701,8.904406,2.0057466,10.729415,4.7576437,0.071614906,-5.4386086,1.45147,-3.3629193,3.9342344,-1.2495787,0.0045031537,Culture Beat - Mr. Vain - Original Radio Edit_segment_240_270.wav,disco
0.41534317,[135.99917763],3538.261018409486,0.13786991461880804,-79.17681,39.222027,26.37821,26.459444,-5.764637,18.4558,-3.3112128,4.400182,-2.9660246,-0.75738466,-7.921386,-0.05963588,-6.867101,0.0034576133,Culture Beat - Mr. Vain_segment_0_30.wav,disco
0.48038474,[135.99917763],3331.2613617036154,0.13053473599554954,-23.787363,58.649784,26.860373,20.347858,0.13668823,17.691483,4.34604,7.487408,-0.43181816,3.982016,-1.6200491,6.6963716,-0.46239388,0.0033391174,Culture Beat - Mr. Vain_segment_30_60.wav,disco
0.5970544,[89.10290948],3442.9269769780726,0.12782235632739938,-54.773315,56.11673,40.342976,22.320652,4.3380055,15.548608,1.5168109,9.980203,3.6076097,7.404714,-1.0274751,7.8490386,1.1304839,0.00408014,Culture Beat - Mr. Vain_segment_60_90.wav,disco
0.5123566,[89.10290948],3479.8070160154853,0.13988690922503869,-27.823801,53.47706,33.00274,24.557205,2.49623,17.551628,1.4047159,9.461655,1.9125198,5.935624,-1.4212917,7.050383,-0.43069166,0.0034767743,Culture Beat - Mr. Vain_segment_90_120.wav,disco
0.47799364,[89.10290948],3288.679001207743,0.1333635170762384,-17.958044,61.987217,24.118217,18.170238,1.8630267,17.107935,4.134305,7.417376,-0.44141456,4.275176,-1.6293496,6.6827683,0.022476384,0.003197712,Culture Beat - Mr. Vain_segment_120_150.wav,disco
0.5511008,[89.10290948],3300.631537904278,0.12855855746904024,-34.824524,63.081524,32.05905,15.363106,3.8819392,17.43467,3.1001716,8.441629,-0.36074176,5.9142547,-1.2492473,7.8484697,1.6050107,0.003435057,Culture Beat - Mr. Vain_segment_150_180.wav,disco
0.50809103,[135.99917763],3496.186713142147,0.14168470636609906,-26.479519,52.76087,31.969076,25.313099,2.505026,17.961857,2.3488872,9.559035,2.1174638,5.315097,-2.1528368,6.248859,-0.8649838,0.0034151657,Culture Beat - Mr. Vain_segment_180_210.wav,disco
0.47175363,[89.10290948],3442.7576851998197,0.15661583301083593,-29.834372,55.043163,22.604591,20.23131,1.1019065,15.020024,1.833064,5.4391418,-0.98544294,3.978083,-2.5652761,4.888485,-0.98512214,0.0033781722,Culture Beat - Mr. Vain_segment_210_240.wav,disco
0.54104286,[89.10290948],3490.9484821079104,0.14643751209365324,-48.112095,52.68112,27.933874,22.20842,5.0664268,14.532387,4.153772,10.727897,2.1392803,6.5171003,-1.9664448,5.680695,0.18856613,0.003910194,Culture Beat - Mr. Vain_segment_240_270.wav,disco
0.4945989,[135.99917763],3355.0782903769536,0.13079437161377708,-26.564484,59.710247,27.453281,16.969458,2.5834064,17.057169,6.470374,9.111472,0.010015175,6.0612693,-1.3422502,7.2242293,0.26581556,0.0034942129,Culture Beat - Mr. Vain_segment_270_300.wav,disco
0.4326714,[89.10290948],3213.4488366725523,0.13373275142705107,-12.436684,64.11402,18.140265,14.551464,0.78946435,18.103455,5.0424304,5.3181076,-1.9347147,4.737723,-1.5279808,5.9645877,0.23032655,0.0027926231,Culture Beat - Mr. Vain_segment_300_330.wav,disco
0.35650703,[135.99917763],3071.9179458307112,0.13521583686440677,-294.8108,57.345543,8.905057,7.733961,5.760183,-0.32476974,1.2447448,-5.57541,-9.2846775,-4.1827664,-5.1163497,3.2876353,-4.6782613,0.011093974,Culture Beat - Mr. Vain_segment_330_360.wav,disco
0.41093206,[123.046875],2673.5017582575747,0.1527099609375,-22.274754,71.10868,-20.376146,40.693993,-1.4871349,5.721023,3.2570705,9.476565,-3.2299309,0.92671967,-6.4269333,1.5763773,-3.9738853,0.003552639,Cyndi Lauper - Girls Just Want to Have Fun_segment_0_30.wav,disco
0.35749936,[123.046875],2609.8680848549425,0.14210571666989164,-32.927723,72.755424,-22.96715,34.743427,-4.221886,8.953537,6.329153,9.220515,-0.34599757,2.0050628,-6.3010473,1.0716524,-3.9523408,0.0030315693,Cyndi Lauper - Girls Just Want to Have Fun_segment_30_60.wav,disco
0.3280791,[123.046875],2447.3172172223003,0.12904419323239164,-29.327091,80.766495,-27.977533,29.612223,-4.8847575,12.930401,5.666742,8.159376,-0.1559829,5.1237583,-6.8168736,1.7598083,-3.3172202,0.00298478,Cyndi Lauper - Girls Just Want to Have Fun_segment_60_90.wav,disco
0.3541509,[123.046875],2367.587539048249,0.12841003229005418,-51.152344,87.55479,-27.80491,33.010437,-1.5044795,13.07635,5.6054435,5.61102,-1.469661,2.0724313,-5.1062026,1.7844161,-3.6384225,0.003263264,Cyndi Lauper - Girls Just Want to Have Fun_segment_90_120.wav,disco
0.33910933,[123.046875],2519.25658388323,0.13751806489454335,-20.688131,77.80045,-31.89334,31.001059,-5.256659,11.853882,4.8666925,7.179773,1.640574,4.0644503,-7.521572,1.9641248,-3.153366,0.0027592324,Cyndi Lauper - Girls Just Want to Have Fun_segment_120_150.wav,disco
0.35326913,[123.046875],2551.438376847452,0.1417122950125774,-4.9103804,75.46903,-34.740005,29.5048,-3.820129,9.750304,6.4530654,11.249191,1.8219436,5.4371448,-7.155466,2.4961379,0.65695107,0.0026237876,Cyndi Lauper - Girls Just Want to Have Fun_segment_150_180.wav,disco
0.34625795,[123.046875],2610.801184128336,0.14225159636222912,-8.3956785,72.30742,-28.588478,29.005564,-1.5038259,7.14662,6.103335,11.080499,-0.09428581,2.6535828,-7.1848197,2.0215914,0.5718644,0.0026244246,Cyndi Lauper - Girls Just Want to Have Fun_segment_180_210.wav,disco
0.37962735,[123.046875],2801.1357188676902,0.15914200405377668,-318.24582,49.125225,-20.939104,18.833874,0.90288305,7.8021154,6.283676,8.3052635,2.3938074,1.9355145,-6.214964,0.26823574,0.89972204,0.003681786,Cyndi Lauper - Girls Just Want to Have Fun_segment_210_240.wav,disco
0.47782493,[123.046875],730.727006086318,0.03892682432759288,-310.5064,143.94386,49.280853,49.735138,31.133066,32.73709,17.155394,6.4752316,-1.0674108,-2.389215,-3.8439786,-0.51364493,-0.6439304,0.006341911,Daft Punk - Around the World_segment_0_30.wav,disco
0.5260466,[123.046875],3167.968606918846,0.18796447187016255,-141.52046,40.91362,20.75204,33.803997,19.44303,30.13661,13.275661,7.8741517,-3.0341644,1.676452,-2.3943787,1.1577168,-1.8641021,0.0061096945,Daft Punk - Around the World_segment_30_60.wav,disco
0.48585477,[123.046875],2738.8860528499763,0.13178416154702013,-110.710526,59.65569,8.805505,24.330181,18.325579,21.211056,9.061412,9.234892,-8.251057,-0.6758417,5.355418,5.8741193,-5.1087923,0.005593204,Daft Punk - Around the World_segment_60_90.wav,disco
